Car_ID,Brand,Model,Year,Fuel_Type_Clean,Transmission_Clean,Engine_CC_Clean,Mileage_Clean,Seating_Capacity_Clean,Service_Cost_Clean,Age,Price_Clean,Battery_Charge_Level,Battery_Specific_Gravity
5069,Tata Motors,Harrier,2023,CNG,Automatic,1500,20.0,5,8500.0,2,1764000.0,,
5070,Kia,Seltos,2021,Petrol,Manual,2000,21.2,5,12100.0,4,2291000.0,,
5071,Kia,Carnival,2023,CNG,Manual,2500,19.2,7,18300.0,2,2452000.0,,
5072,Maruti Suzuki,Swift,2017,CNG,Automatic,800,12.9,5,18700.0,8,215000.0,,
5073,Renault,Kwid,2018,Diesel,Manual,1500,18.5,5,15600.0,7,1197000.0,,
5074,Skoda,Octavia,2016,Diesel,Automatic,1500,17.4,5,21700.0,9,849000.0,,
5075,Mahindra,XUV300,2020,CNG,Manual,2500,26.3,5,8200.0,5,1757000.0,,
5076,Tata Motors,Nexon,2021,Petrol,Manual,1200,29.3,5,6800.0,4,398000.0,,
5077,Hyundai,Verna,2016,CNG,Automatic,1000,29.7,5,21100.0,9,466000.0,,
5078,Tata Motors,Tiago,2023,Petrol,Automatic,1800,14.6,5,17100.0,2,2399000.0,,
5079,Hyundai,Venue,2017,Petrol,Manual,1200,25.2,5,23800.0,8,329000.0,,
5080,Skoda,Kushaq,2022,Petrol,Manual,1500,10.1,5,10000.0,3,2664000.0,,
5081,Volkswagen,Vento,2015,Diesel,Manual,2500,20.2,5,9600.0,10,1479000.0,,
5082,Renault,Kwid,2019,Diesel,Automatic,1500,15.1,5,15800.0,6,1398000.0,,
5083,Skoda,Octavia,2016,CNG,Manual,2000,14.2,5,18900.0,9,1610000.0,,
5084,Toyota,Fortuner,2015,CNG,Automatic,1500,10.6,7,10300.0,10,1118000.0,,
5085,Toyota,Fortuner,2019,CNG,Manual,1500,26.1,7,17300.0,6,1665000.0,,
5086,Renault,Kwid,2024,Diesel,Manual,2500,26.1,5,16800.0,1,2592000.0,,
5087,Mahindra,XUV700,2016,Diesel,Manual,1800,24.9,7,19400.0,9,1139000.0,,
5088,Tata Motors,Harrier,2023,Petrol,Automatic,1500,25.1,5,11000.0,2,1945000.0,,
5089,Kia,EV6,2021,Electric,Manual,0,16.4,5,9900.0,4,1851000.0,75.5,1.226
5090,Maruti Suzuki,WagonR,2019,Diesel,Automatic,800,12.2,5,16000.0,6,274000.0,,
5091,Honda,City,2017,Petrol,Automatic,1000,27.0,5,22200.0,8,1238000.0,,
5092,Maruti Suzuki,Ertiga,2021,CNG,Manual,1500,26.2,7,10200.0,4,937000.0,,
5093,Kia,Seltos,2023,CNG,Automatic,2000,28.3,5,17000.0,2,2149000.0,,
5094,Honda,Amaze,2015,Electric,Manual,0,16.1,5,20100.0,10,1191000.0,,
5095,Kia,Carens,2019,CNG,Automatic,800,10.1,7,13000.0,6,340000.0,,
5096,Tata Motors,Tiago,2023,CNG,Manual,1800,19.8,5,14100.0,2,1839000.0,,
5097,Mahindra,XUV700,2015,Diesel,Manual,1500,29.2,7,23600.0,10,993000.0,,
5098,Hyundai,i10,2018,CNG,Manual,1000,15.3,5,25000.0,7,281000.0,,
5099,Maruti Suzuki,Dzire,2020,Petrol,Automatic,1800,26.5,5,20900.0,5,1424000.0,,
5100,Hyundai,Verna,2021,Diesel,Manual,1800,18.5,5,19700.0,4,1828000.0,,
5101,Hyundai,Verna,2024,Petrol,Manual,1500,26.1,5,10500.0,1,1229000.0,,
5102,Honda,WR-V,2016,Petrol,Manual,2000,20.5,5,19600.0,9,1416000.0,,
5103,Skoda,Slavia,2021,Petrol,Automatic,1200,17.2,5,7500.0,4,2414000.0,,
5104,Toyota,Urban Cruiser,2020,Diesel,Automatic,2000,24.8,5,12800.0,5,2156000.0,,
5105,Kia,Sonet,2017,Petrol,Manual,1500,16.5,5,6600.0,8,795000.0,,
5106,Kia,Seltos,2015,Diesel,Automatic,1500,28.5,5,13400.0,10,1158000.0,,
5107,Skoda,Slavia,2022,Petrol,Automatic,2000,17.4,5,14100.0,3,3088000.0,,
5108,Volkswagen,Taigun,2023,Petrol,Manual,1500,12.1,5,12100.0,2,2566000.0,,
5109,Maruti Suzuki,WagonR,2016,CNG,Manual,2500,25.5,5,13200.0,9,849000.0,,
5110,Honda,Jazz,2024,CNG,Automatic,1000,12.8,5,9300.0,1,2459000.0,,
5111,Mahindra,Thar,2022,Petrol,Automatic,2000,11.9,4,20300.0,3,2407000.0,,
5112,Honda,Amaze,2021,Electric,Automatic,0,16.9,5,22100.0,4,2112000.0,,
5113,Honda,City,2020,CNG,Manual,1000,29.2,5,10300.0,5,626000.0,,
5114,Hyundai,i10,2020,CNG,Manual,1200,16.6,5,16000.0,5,336000.0,,
5115,Volkswagen,Vento,2017,Petrol,Manual,1000,21.8,5,14800.0,8,352000.0,,
5116,Mahindra,XUV300,2024,Petrol,Automatic,1500,15.7,5,23000.0,1,2512000.0,,
5117,Kia,Carnival,2022,Diesel,Manual,1500,23.4,7,12200.0,3,2125000.0,,
5118,Hyundai,Verna,2023,CNG,Automatic,2000,13.8,5,15600.0,2,2216000.0,,
5119,Volkswagen,Taigun,2015,Diesel,Automatic,1500,21.3,5,25000.0,10,1227000.0,,
5120,Toyota,Glanza,2024,CNG,Manual,1800,18.5,5,11500.0,1,2634000.0,,
5121,Volkswagen,Vento,2015,CNG,Automatic,2000,20.3,5,5200.0,10,1193000.0,,
5122,Maruti Suzuki,Swift,2024,Diesel,Automatic,1500,17.2,5,17200.0,1,1865000.0,,
5123,Toyota,Innova,2017,Diesel,Automatic,1500,11.0,7,18100.0,8,1514000.0,,
5124,Tata Motors,Altroz,2020,CNG,Automatic,2500,17.9,5,19000.0,5,1813000.0,,
5125,Tata Motors,Harrier,2021,CNG,Manual,2000,20.3,5,16800.0,4,1602000.0,,
5126,Toyota,Glanza,2016,CNG,Automatic,1000,28.3,5,17400.0,9,276000.0,,
5127,Kia,Carnival,2016,CNG,Manual,1500,11.9,7,5900.0,9,1133000.0,,
5128,Maruti Suzuki,Baleno,2017,Diesel,Automatic,1500,13.9,5,14700.0,8,606000.0,,
5129,Honda,Jazz,2020,CNG,Manual,1800,13.3,5,12500.0,5,1673000.0,,
5130,Skoda,Rapid,2023,Diesel,Automatic,1500,13.3,5,10700.0,2,1563000.0,,
5131,Honda,City,2016,Petrol,Automatic,1800,22.8,5,18900.0,9,1443000.0,,
5132,Maruti Suzuki,Dzire,2024,Petrol,Automatic,1000,11.8,5,17600.0,1,2072000.0,,
5133,Volkswagen,Taigun,2016,Diesel,Automatic,1500,21.7,5,6000.0,9,1336000.0,,
5134,Maruti Suzuki,Swift,2017,Diesel,Automatic,1500,20.5,5,20600.0,8,1038000.0,,
5135,Toyota,Urban Cruiser,2015,CNG,Manual,2000,21.8,5,12800.0,10,1124000.0,,
5136,Tata Motors,Altroz,2015,Petrol,Automatic,2500,23.3,5,21200.0,10,1406000.0,,
5137,Hyundai,Verna,2018,CNG,Manual,2500,17.6,5,14900.0,7,1561000.0,,
5138,Kia,Carens,2023,Diesel,Manual,800,29.9,7,5900.0,2,443000.0,,
5139,Tata Motors,Tiago,2020,Petrol,Automatic,1200,28.2,5,5400.0,5,1437000.0,,
5140,Tata Motors,Tiago,2022,Petrol,Automatic,800,28.2,5,20600.0,3,399000.0,,
5141,Tata Motors,Tiago,2016,Petrol,Automatic,1200,22.3,5,18600.0,9,1035000.0,,
5142,Renault,Kwid,2022,Diesel,Automatic,1800,29.4,5,21600.0,3,1748000.0,,
5143,Toyota,Glanza,2022,Petrol,Manual,2000,13.7,5,6600.0,3,2689000.0,,
5144,Honda,WR-V,2016,Diesel,Manual,1200,20.5,5,11700.0,9,284000.0,,
5145,Volkswagen,Vento,2022,CNG,Automatic,2000,14.2,5,9300.0,3,2249000.0,,
5146,Skoda,Octavia,2016,Petrol,Manual,1000,20.1,5,11100.0,9,1413000.0,,
5147,Skoda,Rapid,2017,Diesel,Manual,800,18.4,5,24200.0,8,348000.0,,
5148,Kia,EV6,2016,Electric,Automatic,0,26.7,5,12100.0,9,1258000.0,26.7,1.157
5149,Maruti Suzuki,Ertiga,2022,CNG,Manual,2500,10.4,7,19600.0,3,1842000.0,,
5150,Honda,Amaze,2021,Electric,Manual,0,19.8,5,18700.0,4,1775000.0,,
5151,Tata Motors,Punch,2015,CNG,Automatic,800,21.4,5,19800.0,10,213000.0,,
5152,Kia,Sonet,2018,Petrol,Manual,1500,11.4,5,14400.0,7,834000.0,,
5153,Skoda,Octavia,2023,Petrol,Manual,1000,11.2,5,19500.0,2,2842000.0,,
5154,Honda,Jazz,2024,Diesel,Automatic,800,23.9,5,5800.0,1,507000.0,,
5155,Renault,Kiger,2015,Diesel,Automatic,2000,16.8,5,24200.0,10,1124000.0,,
5156,Skoda,Slavia,2017,Petrol,Automatic,1200,26.6,5,6900.0,8,1601000.0,,
5157,Volkswagen,Taigun,2016,CNG,Manual,1500,25.2,5,19400.0,9,1115000.0,,
5158,Kia,Carnival,2017,Petrol,Automatic,1800,27.9,7,21100.0,8,1667000.0,,
5159,Toyota,Urban Cruiser,2023,Diesel,Manual,1000,22.1,5,17600.0,2,532000.0,,
5160,Tata Motors,Harrier,2018,CNG,Automatic,1500,17.3,5,8800.0,7,1096000.0,,
5161,Hyundai,Verna,2021,CNG,Automatic,2000,21.0,5,14700.0,4,1816000.0,,
5162,Skoda,Slavia,2018,Petrol,Automatic,1200,19.7,5,15500.0,7,1759000.0,,
5163,Mahindra,Bolero,2015,Petrol,Automatic,1000,18.8,7,12400.0,10,256000.0,,
5164,Renault,Triber,2016,Petrol,Automatic,800,25.5,7,22300.0,9,236000.0,,
5165,Volkswagen,Polo,2023,Petrol,Automatic,2000,29.3,5,20100.0,2,2898000.0,,
5166,Maruti Suzuki,Swift,2022,Petrol,Automatic,2500,11.0,5,18700.0,3,2372000.0,,
5167,Honda,City,2020,Petrol,Automatic,1500,18.3,5,6800.0,5,944000.0,,
5168,Renault,Kiger,2015,CNG,Manual,1000,21.3,5,11300.0,10,188000.0,,
5169,Toyota,Glanza,2018,Petrol,Automatic,1800,17.8,5,23300.0,7,1883000.0,,
5170,Honda,City,2022,Diesel,Manual,2500,24.4,5,23900.0,3,2459000.0,,
5171,Volkswagen,Vento,2021,CNG,Automatic,2000,29.8,5,11200.0,4,1970000.0,,
5172,Skoda,Rapid,2021,Diesel,Automatic,2000,24.3,5,13600.0,4,2253000.0,,
5173,Mahindra,XUV700,2023,Petrol,Automatic,1500,16.4,7,11100.0,2,2138000.0,,
5174,Hyundai,i10,2016,CNG,Manual,1200,15.1,5,14600.0,9,245000.0,,
5175,Honda,Amaze,2018,Electric,Automatic,0,26.7,5,19900.0,7,1413000.0,,
5176,Toyota,Urban Cruiser,2020,CNG,Automatic,1000,19.0,5,23200.0,5,2086000.0,,
5177,Kia,Sonet,2019,CNG,Automatic,1200,12.6,5,6200.0,6,376000.0,,
5178,Kia,Seltos,2019,Petrol,Manual,1500,17.0,5,22400.0,6,1585000.0,,
5179,Honda,Civic,2015,Petrol,Manual,1000,23.3,5,7900.0,10,497000.0,,
5180,Renault,Kwid,2016,Diesel,Manual,1500,22.7,5,5200.0,9,970000.0,,
5181,Honda,WR-V,2022,Petrol,Manual,1200,12.3,5,7500.0,3,519000.0,,
5182,Maruti Suzuki,Dzire,2016,Petrol,Automatic,1500,16.3,5,13800.0,9,560000.0,,
5183,Maruti Suzuki,Baleno,2024,Diesel,Manual,1800,12.0,5,17500.0,1,2035000.0,,
5184,Toyota,Innova,2020,CNG,Manual,1500,24.8,7,12300.0,5,1515000.0,,
5185,Maruti Suzuki,WagonR,2019,CNG,Manual,2500,14.8,5,14700.0,6,1207000.0,,
5186,Maruti Suzuki,Swift,2021,Diesel,Manual,1500,10.3,5,12800.0,4,1352000.0,,
5187,Skoda,Rapid,2015,Diesel,Manual,2500,12.1,5,15300.0,10,1781000.0,,
5188,Hyundai,Verna,2017,Petrol,Automatic,1000,22.9,5,18700.0,8,1290000.0,,
5189,Maruti Suzuki,Ertiga,2017,CNG,Manual,2500,26.8,7,16300.0,8,1119000.0,,
5190,Maruti Suzuki,WagonR,2022,CNG,Manual,1800,19.2,5,19000.0,3,1516000.0,,
5191,Skoda,Rapid,2024,CNG,Automatic,2000,27.4,5,11900.0,1,2794000.0,,
5192,Mahindra,XUV300,2017,Petrol,Automatic,1500,18.3,5,7100.0,8,1287000.0,,
5193,Kia,Seltos,2024,Diesel,Manual,1500,10.7,5,13300.0,1,2536000.0,,
5194,Skoda,Octavia,2022,Diesel,Manual,1500,28.2,5,12500.0,3,1297000.0,,
5195,Renault,Duster,2022,CNG,Manual,1500,14.4,5,19200.0,3,811000.0,,
5196,Hyundai,i20,2023,Diesel,Automatic,800,27.4,5,24500.0,2,453000.0,,
5197,Honda,Civic,2020,CNG,Automatic,1000,21.7,5,22600.0,5,1714000.0,,
5198,Tata Motors,Harrier,2020,Diesel,Manual,2000,26.5,5,11400.0,5,1622000.0,,
5199,Maruti Suzuki,Baleno,2015,CNG,Automatic,1000,21.7,5,5700.0,10,172000.0,,
5200,Toyota,Urban Cruiser,2024,CNG,Manual,1000,24.5,5,5700.0,1,504000.0,,
5201,Hyundai,Verna,2022,CNG,Automatic,1000,23.1,5,18700.0,3,798000.0,,
5202,Kia,Carens,2021,CNG,Automatic,1000,22.1,7,18400.0,4,1852000.0,,
5203,Toyota,Glanza,2015,Diesel,Manual,2000,13.6,5,9300.0,10,1343000.0,,
5204,Toyota,Camry,2020,Petrol,Manual,1000,14.4,5,17200.0,5,970000.0,,
5205,Honda,City,2021,Petrol,Manual,1800,29.1,5,5800.0,4,2071000.0,,
5206,Hyundai,Creta,2024,Petrol,Manual,1500,23.7,5,12900.0,1,2266000.0,,
5207,Tata Motors,Punch,2021,CNG,Automatic,2000,18.8,5,5600.0,4,1735000.0,,
5208,Renault,Kwid,2022,Diesel,Automatic,1500,20.9,5,5400.0,3,931000.0,,
5209,Renault,Lodgy,2023,Petrol,Manual,2500,21.1,7,8000.0,2,1611000.0,,
5210,Skoda,Superb,2017,Diesel,Manual,1800,27.6,5,10500.0,8,1696000.0,,
5211,Maruti Suzuki,Swift,2023,Diesel,Automatic,1500,12.3,5,18000.0,2,1827000.0,,
5212,Tata Motors,Nexon,2024,Electric,Automatic,0,14.0,5,18600.0,1,2071000.0,100.0,1.274
5213,Tata Motors,Harrier,2024,CNG,Manual,1500,23.0,5,20400.0,1,1802000.0,,
5214,Mahindra,XUV700,2018,CNG,Automatic,1500,27.3,7,13800.0,7,1191000.0,,
5215,Skoda,Rapid,2017,CNG,Manual,2000,27.7,5,24100.0,8,1569000.0,,
5216,Volkswagen,Tiguan,2018,CNG,Manual,2000,11.3,5,11000.0,7,1607000.0,,
5217,Honda,WR-V,2021,Diesel,Manual,1200,15.1,5,17900.0,4,468000.0,,
5218,Mahindra,XUV700,2019,Diesel,Manual,2000,19.4,7,11900.0,6,1602000.0,,
5219,Renault,Kwid,2019,Diesel,Automatic,1500,26.7,5,7400.0,6,706000.0,,
5220,Kia,EV6,2018,Electric,Automatic,0,25.3,5,22700.0,7,1487000.0,57.1,1.2
5221,Mahindra,XUV300,2019,CNG,Automatic,1500,22.8,5,9800.0,6,1340000.0,,
5222,Hyundai,i20,2015,CNG,Manual,800,20.0,5,23700.0,10,200000.0,,
5223,Renault,Kwid,2023,Diesel,Manual,1500,13.9,5,20200.0,2,1867000.0,,
5224,Kia,Carens,2019,CNG,Manual,1000,16.1,7,9200.0,6,1519000.0,,
5225,Maruti Suzuki,Dzire,2023,CNG,Automatic,1200,12.9,5,19100.0,2,898000.0,,
5226,Maruti Suzuki,Baleno,2022,CNG,Automatic,1800,23.8,5,22500.0,3,1530000.0,,
5227,Volkswagen,Vento,2016,Diesel,Automatic,800,25.5,5,10500.0,9,289000.0,,
5228,Tata Motors,Tiago,2015,Petrol,Manual,1200,18.9,5,19600.0,10,953000.0,,
5229,Skoda,Rapid,2021,Petrol,Manual,1200,14.6,5,22500.0,4,612000.0,,
5230,Hyundai,Venue,2019,Petrol,Automatic,1500,28.0,5,23500.0,6,848000.0,,
5231,Maruti Suzuki,Swift,2015,CNG,Automatic,1500,22.8,5,13100.0,10,452000.0,,
5232,Honda,WR-V,2017,Diesel,Manual,2000,19.3,5,24500.0,8,1518000.0,,
5233,Maruti Suzuki,Dzire,2016,Diesel,Manual,1500,29.7,5,16000.0,9,475000.0,,
5234,Skoda,Octavia,2016,CNG,Manual,1500,12.5,5,13900.0,9,743000.0,,
5235,Kia,Seltos,2024,Petrol,Automatic,2000,29.2,5,7600.0,1,2821000.0,,
5236,Volkswagen,Tiguan,2024,Diesel,Manual,2000,18.4,5,22300.0,1,3083000.0,,
5237,Kia,Carnival,2017,CNG,Manual,1500,17.4,7,23000.0,8,1179000.0,,
5238,Tata Motors,Tiago,2023,CNG,Automatic,1500,12.5,5,20200.0,2,1049000.0,,
5239,Maruti Suzuki,Swift,2023,Petrol,Manual,2500,28.5,5,14200.0,2,2129000.0,,
5240,Tata Motors,Harrier,2022,Diesel,Automatic,1500,18.4,5,12600.0,3,1783000.0,,
5241,Renault,Kiger,2022,CNG,Manual,800,17.6,5,19000.0,3,1591000.0,,
5242,Honda,City,2020,CNG,Automatic,1500,16.8,5,12100.0,5,842000.0,,
5243,Maruti Suzuki,Swift,2023,Diesel,Automatic,2500,19.5,5,24100.0,2,2268000.0,,
5244,Toyota,Camry,2024,Petrol,Manual,1500,18.0,5,20100.0,1,1481000.0,,
5245,Volkswagen,Taigun,2019,Diesel,Automatic,1500,20.5,5,9200.0,6,1699000.0,,
5246,Kia,Seltos,2024,Diesel,Automatic,1500,12.9,5,9000.0,1,2465000.0,,
5247,Kia,Carnival,2016,CNG,Automatic,1500,14.5,7,12400.0,9,1157000.0,,
5248,Volkswagen,Tiguan,2016,Petrol,Automatic,1500,23.6,5,8400.0,9,721000.0,,
5249,Toyota,Innova,2019,CNG,Automatic,2500,22.6,7,13200.0,6,2039000.0,,
5250,Kia,Sonet,2020,CNG,Automatic,1500,18.0,5,9500.0,5,1754000.0,,
5251,Tata Motors,Harrier,2022,CNG,Manual,1500,14.4,5,23600.0,3,1597000.0,,
5252,Maruti Suzuki,Ertiga,2016,Petrol,Manual,1500,24.8,7,5600.0,9,699000.0,,
5253,Toyota,Urban Cruiser,2024,CNG,Manual,1000,15.6,5,23000.0,1,2486000.0,,
5254,Mahindra,Thar,2015,Diesel,Automatic,2500,21.4,4,21800.0,10,1286000.0,,
5255,Honda,Jazz,2015,CNG,Manual,800,23.3,5,20700.0,10,201000.0,,
5256,Kia,Carens,2022,CNG,Automatic,1000,29.6,7,18600.0,3,2015000.0,,
5257,Honda,Amaze,2024,Electric,Automatic,0,27.8,5,24600.0,1,2274000.0,,
5258,Tata Motors,Nexon,2018,Petrol,Manual,2000,20.5,5,10000.0,7,1468000.0,,
5259,Maruti Suzuki,WagonR,2024,Petrol,Manual,1800,16.2,5,24000.0,1,2036000.0,,
5260,Kia,Seltos,2018,Diesel,Manual,1500,17.8,5,24900.0,7,1565000.0,,
5261,Kia,Sonet,2023,Diesel,Manual,1800,24.5,5,14700.0,2,2478000.0,,
5262,Renault,Lodgy,2017,Petrol,Automatic,2500,15.8,7,13400.0,8,1497000.0,,
5263,Hyundai,Venue,2015,CNG,Automatic,1800,27.0,5,23400.0,10,1040000.0,,
5264,Tata Motors,Altroz,2016,Petrol,Automatic,1000,29.6,5,23400.0,9,274000.0,,
5265,Skoda,Octavia,2023,Diesel,Manual,1200,20.3,5,16500.0,2,1421000.0,,
5266,Renault,Kiger,2015,Petrol,Manual,1000,24.4,5,19600.0,10,213000.0,,
5267,Kia,Carens,2022,Diesel,Automatic,1200,25.3,7,16900.0,3,556000.0,,
5268,Maruti Suzuki,Dzire,2018,Petrol,Automatic,1200,21.6,5,24000.0,7,609000.0,,
5269,Honda,Amaze,2020,Electric,Manual,0,10.3,5,14800.0,5,1679000.0,,
5270,Volkswagen,Virtus,2024,CNG,Manual,800,28.6,5,7800.0,1,476000.0,,
5271,Maruti Suzuki,WagonR,2019,CNG,Automatic,800,25.6,5,13000.0,6,246000.0,,
5272,Volkswagen,Tiguan,2021,CNG,Manual,2000,17.7,5,20500.0,4,2125000.0,,
5273,Kia,EV6,2019,Electric,Manual,0,16.9,5,22600.0,6,1607000.0,30.0,1.162
5274,Kia,Carens,2023,Diesel,Manual,2500,16.7,7,14100.0,2,2853000.0,,
5275,Tata Motors,Punch,2020,CNG,Automatic,1500,13.6,5,23700.0,5,765000.0,,
5276,Hyundai,i10,2021,Petrol,Manual,2000,21.4,5,17200.0,4,1992000.0,,
5277,Toyota,Glanza,2020,CNG,Automatic,1800,28.2,5,15100.0,5,1703000.0,,
5278,Skoda,Kushaq,2021,Diesel,Automatic,1500,21.9,5,14200.0,4,2274000.0,,
5279,Toyota,Urban Cruiser,2018,Petrol,Manual,1000,16.9,5,16200.0,7,379000.0,,
5280,Mahindra,XUV700,2016,Diesel,Manual,1800,21.9,7,23400.0,9,1194000.0,,
5281,Hyundai,Verna,2022,Petrol,Manual,1000,12.4,5,21100.0,3,1815000.0,,
5282,Skoda,Kushaq,2024,Petrol,Manual,2000,12.5,5,6400.0,1,3470000.0,,
5283,Tata Motors,Punch,2015,CNG,Automatic,2500,24.3,5,23400.0,10,1206000.0,,
5284,Volkswagen,Polo,2015,CNG,Manual,1500,28.3,5,16900.0,10,1165000.0,,
5285,Mahindra,Scorpio,2017,CNG,Manual,1500,16.8,7,23300.0,8,1188000.0,,
5286,Tata Motors,Harrier,2016,CNG,Manual,1500,25.1,5,6300.0,9,867000.0,,
5287,Hyundai,Creta,2018,CNG,Automatic,2500,11.8,5,9400.0,7,1552000.0,,
5288,Kia,EV6,2023,Electric,Manual,0,24.1,5,8300.0,2,2218000.0,100.0,1.265
5289,Skoda,Slavia,2021,Petrol,Manual,800,13.8,5,11700.0,4,522000.0,,
5290,Mahindra,XUV700,2019,CNG,Automatic,1500,20.1,7,6400.0,6,1368000.0,,
5291,Volkswagen,Vento,2020,Petrol,Automatic,1800,27.3,5,19600.0,5,2208000.0,,
5292,Honda,Jazz,2021,Diesel,Manual,2000,23.1,5,19200.0,4,2050000.0,,
5293,Renault,Kwid,2023,Petrol,Automatic,2500,14.1,5,7600.0,2,2356000.0,,
5294,Volkswagen,Polo,2015,CNG,Manual,2500,19.1,5,24300.0,10,1351000.0,,
5295,Renault,Lodgy,2022,CNG,Automatic,800,27.3,7,19900.0,3,326000.0,,
5296,Volkswagen,Virtus,2019,CNG,Automatic,2000,19.1,5,10000.0,6,1725000.0,,
5297,Kia,EV6,2023,Electric,Manual,0,26.0,5,11300.0,2,2046000.0,100.0,1.265
5298,Maruti Suzuki,Baleno,2017,Diesel,Manual,1800,27.6,5,8300.0,8,1077000.0,,
5299,Mahindra,Scorpio,2021,Diesel,Automatic,1500,25.5,7,7700.0,4,1649000.0,,
5300,Renault,Kiger,2018,Petrol,Manual,1000,25.9,5,22000.0,7,277000.0,,
5301,Toyota,Innova,2017,Petrol,Automatic,1800,10.4,7,8200.0,8,1700000.0,,
5302,Skoda,Kushaq,2024,CNG,Manual,1500,20.5,5,7100.0,1,2688000.0,,
5303,Toyota,Innova,2022,Diesel,Automatic,1500,26.6,7,21200.0,3,2241000.0,,
5304,Volkswagen,Polo,2016,Petrol,Manual,2000,27.5,5,21100.0,9,1547000.0,,
5305,Kia,Sonet,2022,CNG,Automatic,1500,19.4,5,21800.0,3,2199000.0,,
5306,Maruti Suzuki,Swift,2016,Diesel,Manual,1500,13.3,5,13900.0,9,1004000.0,,
5307,Maruti Suzuki,Ertiga,2015,CNG,Automatic,1500,13.6,7,17300.0,10,671000.0,,
5308,Toyota,Fortuner,2019,CNG,Manual,1500,23.2,7,11200.0,6,1611000.0,,
5309,Honda,WR-V,2024,CNG,Manual,1800,24.6,5,10100.0,1,2069000.0,,
5310,Honda,WR-V,2023,Petrol,Manual,1800,19.8,5,12700.0,2,2274000.0,,
5311,Tata Motors,Tiago,2024,CNG,Automatic,1800,18.0,5,7800.0,1,1973000.0,,
5312,Mahindra,Bolero,2015,Petrol,Manual,1000,18.6,7,14000.0,10,1064000.0,,
5313,Volkswagen,Tiguan,2024,CNG,Automatic,2000,16.1,5,8500.0,1,2648000.0,,
5314,Hyundai,Creta,2022,CNG,Automatic,1500,10.9,5,5000.0,3,1795000.0,,
5315,Hyundai,i10,2021,Diesel,Automatic,2000,29.0,5,17300.0,4,1941000.0,,
5316,Mahindra,Scorpio,2022,CNG,Manual,2000,16.7,7,7400.0,3,1788000.0,,
5317,Mahindra,Scorpio,2018,Petrol,Manual,1500,12.9,7,10100.0,7,1291000.0,,
5318,Maruti Suzuki,Ertiga,2021,CNG,Automatic,1500,11.9,7,9900.0,4,1073000.0,,
5319,Renault,Kiger,2023,Petrol,Automatic,2500,25.4,5,18400.0,2,2516000.0,,
5320,Hyundai,Creta,2018,Diesel,Automatic,1800,29.6,5,20100.0,7,1403000.0,,
5321,Honda,WR-V,2021,CNG,Automatic,1800,12.1,5,6300.0,4,1825000.0,,
5322,Maruti Suzuki,WagonR,2020,CNG,Automatic,1800,22.3,5,6200.0,5,1254000.0,,
5323,Renault,Kiger,2015,CNG,Manual,2500,24.5,5,24400.0,10,1105000.0,,
5324,Hyundai,Venue,2017,CNG,Automatic,1800,16.3,5,20100.0,8,1339000.0,,
5325,Maruti Suzuki,WagonR,2017,Petrol,Automatic,2500,17.4,5,18600.0,8,1509000.0,,
5326,Maruti Suzuki,Swift,2016,Diesel,Automatic,1000,13.8,5,13600.0,9,236000.0,,
5327,Kia,Carens,2016,Diesel,Manual,800,14.0,7,8700.0,9,271000.0,,
5328,Tata Motors,Harrier,2016,Petrol,Manual,2000,22.1,5,24200.0,9,1259000.0,,
5329,Tata Motors,Altroz,2020,CNG,Manual,800,25.5,5,16200.0,5,1474000.0,,
5330,Kia,Carens,2021,Petrol,Manual,1200,13.5,7,9400.0,4,482000.0,,
5331,Volkswagen,Vento,2018,CNG,Automatic,1000,22.2,5,8100.0,7,319000.0,,
5332,Volkswagen,Polo,2020,CNG,Manual,800,21.4,5,12900.0,5,348000.0,,
5333,Tata Motors,Harrier,2023,Diesel,Automatic,1500,28.4,5,18500.0,2,1907000.0,,
5334,Renault,Lodgy,2021,CNG,Manual,800,27.5,7,15600.0,4,282000.0,,
5335,Maruti Suzuki,Ertiga,2019,Petrol,Manual,1800,27.7,7,23700.0,6,1298000.0,,
5336,Tata Motors,Nexon,2022,Electric,Manual,0,20.5,5,13600.0,3,1659000.0,81.9,1.236
5337,Renault,Duster,2023,Diesel,Manual,2500,18.9,5,23900.0,2,2315000.0,,
5338,Volkswagen,Taigun,2018,Diesel,Automatic,1500,12.3,5,10800.0,7,1637000.0,,
5339,Tata Motors,Punch,2020,CNG,Manual,2000,10.8,5,7200.0,5,1497000.0,,
5340,Hyundai,i20,2024,CNG,Automatic,2000,12.7,5,24100.0,1,2570000.0,,
5341,Renault,Lodgy,2018,Petrol,Automatic,800,13.7,7,20700.0,7,286000.0,,
5342,Skoda,Superb,2017,Petrol,Automatic,1000,12.6,5,14700.0,8,1808000.0,,
5343,Mahindra,Bolero,2024,Petrol,Manual,2500,23.8,7,21500.0,1,2840000.0,,
5344,Honda,Civic,2016,Diesel,Manual,1800,29.7,5,18800.0,9,1151000.0,,
5345,Volkswagen,Polo,2020,CNG,Automatic,1500,28.2,5,8800.0,5,1774000.0,,
5346,Tata Motors,Altroz,2024,CNG,Manual,1800,11.7,5,16800.0,1,2180000.0,,
5347,Kia,Carens,2017,CNG,Manual,1000,27.5,7,21500.0,8,1322000.0,,
5348,Toyota,Fortuner,2021,CNG,Manual,1500,13.9,7,20300.0,4,1637000.0,,
